epoch,steps,cos_sim-Accuracy@1,cos_sim-Accuracy@3,cos_sim-Accuracy@5,cos_sim-Accuracy@10,cos_sim-Precision@10,cos_sim-Recall@10,cos_sim-Precision@25,cos_sim-Recall@25,cos_sim-Precision@50,cos_sim-Recall@50,cos_sim-Precision@100,cos_sim-Recall@100,cos_sim-MRR@36,cos_sim-NDCG@36,cos_sim-MAP@100,dot_score-Accuracy@1,dot_score-Accuracy@3,dot_score-Accuracy@5,dot_score-Accuracy@10,dot_score-Precision@10,dot_score-Recall@10,dot_score-Precision@25,dot_score-Recall@25,dot_score-Precision@50,dot_score-Recall@50,dot_score-Precision@100,dot_score-Recall@100,dot_score-MRR@36,dot_score-NDCG@36,dot_score-MAP@100
10,-1,0.4373576309794988,0.6070615034168565,0.664009111617312,0.7277904328018223,0.2802961275626424,0.4732284820952026,0.1697038724373576,0.6264412219127653,0.1029157175398633,0.7070500083428939,0.0588154897494305,0.7844507703655498,0.5405019716445567,0.5371452472240762,0.4342480783138107,0.4373576309794988,0.6070615034168565,0.664009111617312,0.7277904328018223,0.2802961275626424,0.4732284820952026,0.1697038724373576,0.6264412219127653,0.1029157175398633,0.7070500083428939,0.0588154897494305,0.7844507703655498,0.5405019716445567,0.5371060249898585,0.434188032189823
11,-1,0.4555808656036446,0.6070615034168565,0.6514806378132119,0.734624145785877,0.2834851936218679,0.4840023047835447,0.170250569476082,0.6310509498215084,0.1036218678815489,0.7161349024706889,0.0586104783599088,0.784389625427512,0.5491694250497069,0.5406101994765059,0.4347143868645248,0.4555808656036446,0.6070615034168565,0.6514806378132119,0.734624145785877,0.2834851936218679,0.4840023047835447,0.170250569476082,0.6310509498215084,0.1036218678815489,0.7161349024706889,0.0586104783599088,0.784389625427512,0.5493950752946188,0.5408299290141735,0.4347793824178135
12,-1,0.4646924829157175,0.6047835990888383,0.6583143507972665,0.7266514806378133,0.280637813211845,0.4769078194614198,0.1720728929384966,0.632496569731921,0.104373576309795,0.722795217968885,0.0588041002277904,0.7866093072003741,0.5541068157612851,0.5451359323629528,0.4378968985707814,0.4646924829157175,0.6047835990888383,0.6583143507972665,0.7266514806378133,0.280637813211845,0.4769078194614198,0.1720728929384966,0.632496569731921,0.104373576309795,0.722795217968885,0.0588041002277904,0.7866093072003741,0.5541068157612851,0.5451264728396462,0.4378852391182967
13,-1,0.4635535307517084,0.6036446469248291,0.6583143507972665,0.7391799544419134,0.2837129840546697,0.4847782745438961,0.1718451025056947,0.6356732503261721,0.1044874715261959,0.7198544162021102,0.0587471526195899,0.7856594296440413,0.5547191942779014,0.548543454673149,0.4436623850978165,0.4624145785876993,0.6036446469248291,0.6583143507972665,0.7391799544419134,0.2838268792710706,0.4848415496641188,0.1718451025056947,0.6356732503261721,0.1044874715261959,0.7198544162021102,0.0587471526195899,0.7856594296440413,0.5543395435565649,0.5484224405492861,0.4435369463498157
14,-1,0.4624145785876993,0.6013667425968109,0.662870159453303,0.7323462414578588,0.2832574031890661,0.4870216324001098,0.1714350797266514,0.6305374452082066,0.1042369020501139,0.7137645725976192,0.058507972665148,0.7789672881002686,0.5525567145401634,0.5454951601743309,0.4408993186946524,0.4635535307517084,0.6013667425968109,0.662870159453303,0.7323462414578588,0.2832574031890661,0.4870216324001098,0.1714350797266514,0.6305374452082066,0.1042369020501139,0.7137645725976192,0.058507972665148,0.7789672881002686,0.5531261906221681,0.5457049644362582,0.4410829964136967
15,-1,0.4681093394077448,0.623006833712984,0.662870159453303,0.7414578587699316,0.2825740318906606,0.4824465460939502,0.1716173120728929,0.6297864250161092,0.1047380410022779,0.718520520824838,0.0588724373576309,0.7855329467537371,0.5604896774469865,0.5495146909255845,0.4465112406344453,0.4681093394077448,0.623006833712984,0.662870159453303,0.7414578587699316,0.2825740318906606,0.4824465460939502,0.1716628701594533,0.6299287940366103,0.1047380410022779,0.718520520824838,0.0588724373576309,0.7855329467537371,0.5604719604133241,0.5495057310337307,0.4465069156395472
16,-1,0.489749430523918,0.621867881548975,0.664009111617312,0.7437357630979499,0.2837129840546697,0.4887224939576206,0.1720273348519362,0.6328448469703225,0.1046697038724373,0.7186029154526415,0.0590205011389521,0.7865020359490764,0.5725781431395726,0.5562098097007133,0.4534119645813221,0.489749430523918,0.621867881548975,0.664009111617312,0.7437357630979499,0.2837129840546697,0.4887224939576206,0.1720273348519362,0.6328448469703225,0.1046697038724373,0.7186029154526415,0.0590205011389521,0.7865020359490764,0.5725781431395726,0.5562142920662764,0.4534252612036415
17,-1,0.4783599088838269,0.6207289293849658,0.6674259681093394,0.734624145785877,0.2845102505694761,0.485723944686164,0.1728929384965831,0.6353022183739684,0.1046924829157175,0.7186360398320497,0.0589635535307517,0.7826859231502511,0.5651095181066237,0.5540744220889102,0.4512492638899796,0.4772209567198178,0.621867881548975,0.6674259681093394,0.7357630979498861,0.2846241457858769,0.485827485791983,0.1728929384965831,0.6353022183739684,0.1046924829157175,0.7186360398320497,0.0589635535307517,0.7826859231502511,0.5647022564237356,0.5539782513281523,0.4511656638788677
18,-1,0.4817767653758542,0.6252847380410023,0.6685649202733486,0.7369020501138952,0.2830296127562642,0.484641057705835,0.1719817767653758,0.632329798183256,0.1050797266514806,0.7219462813040426,0.0587699316628701,0.7822352251573902,0.5680468305354102,0.5545040730745235,0.4528152074854381,0.4817767653758542,0.6252847380410023,0.6685649202733486,0.7369020501138952,0.2829157175398633,0.4845777825856123,0.1719817767653758,0.632329798183256,0.1050797266514806,0.7219462813040426,0.0587699316628701,0.7822352251573902,0.5678570051747419,0.5544136175536968,0.452706184101764
19,-1,0.4829157175398633,0.6195899772209568,0.6719817767653758,0.7380410022779044,0.2849658314350797,0.4871767083086828,0.1724373576309795,0.6340316591336459,0.1051025056947608,0.7218820654759585,0.0588724373576309,0.7813664025307007,0.5691159303227095,0.556019167091117,0.4533950185501197,0.4829157175398633,0.6195899772209568,0.6719817767653758,0.7380410022779044,0.2849658314350797,0.4871767083086828,0.1724373576309795,0.6340316591336459,0.1051025056947608,0.7218820654759585,0.0588724373576309,0.7813664025307007,0.5691159303227095,0.5559985040790129,0.4533569949283428
