epoch,steps,cos_sim-Accuracy@1,cos_sim-Accuracy@3,cos_sim-Accuracy@5,cos_sim-Accuracy@10,cos_sim-Precision@10,cos_sim-Recall@10,cos_sim-Precision@25,cos_sim-Recall@25,cos_sim-Precision@50,cos_sim-Recall@50,cos_sim-Precision@100,cos_sim-Recall@100,cos_sim-MRR@36,cos_sim-NDCG@36,cos_sim-MAP@100,dot_score-Accuracy@1,dot_score-Accuracy@3,dot_score-Accuracy@5,dot_score-Accuracy@10,dot_score-Precision@10,dot_score-Recall@10,dot_score-Precision@25,dot_score-Recall@25,dot_score-Precision@50,dot_score-Recall@50,dot_score-Precision@100,dot_score-Recall@100,dot_score-MRR@36,dot_score-NDCG@36,dot_score-MAP@100
10,-1,0.4271070615034169,0.5387243735763098,0.5831435079726651,0.6469248291571754,0.2477220956719818,0.4042869167930957,0.1486560364464692,0.5249008011044322,0.0910933940774487,0.6025595016523714,0.0513667425968109,0.6574842629660037,0.5008158110416926,0.4680826549913267,0.379402304053119,0.4271070615034169,0.5387243735763098,0.5831435079726651,0.6469248291571754,0.2477220956719818,0.4042869167930957,0.1486560364464692,0.5249008011044322,0.0910933940774487,0.6025595016523714,0.0513667425968109,0.6574842629660037,0.5008158110416926,0.4680887389487583,0.3794192865829985
11,-1,0.4214123006833713,0.5444191343963554,0.5865603644646925,0.6469248291571754,0.2454441913439635,0.4018461282987926,0.1474715261958997,0.5211367074568837,0.0901366742596811,0.596237013757912,0.0514806378132118,0.6624870837497479,0.4996094536004047,0.469149036635051,0.381433414687938,0.4214123006833713,0.5444191343963554,0.5865603644646925,0.6469248291571754,0.2454441913439635,0.4018461282987926,0.1474715261958997,0.5211367074568837,0.0901366742596811,0.596237013757912,0.0514806378132118,0.6624870837497479,0.4995891151689046,0.4691299049285529,0.3813955241457061
12,-1,0.4339407744874715,0.5444191343963554,0.5808656036446469,0.6457858769931663,0.2445330296127562,0.399953304323398,0.1475626423690205,0.5210081951489061,0.0903189066059225,0.5972567469452383,0.0513439635535307,0.6575036776452144,0.5065260929625712,0.4722931222432405,0.3847180668517203,0.4339407744874715,0.5432801822323462,0.5808656036446469,0.6457858769931663,0.2445330296127562,0.399953304323398,0.1475626423690205,0.5210081951489061,0.0903189066059225,0.5972567469452383,0.0513439635535307,0.6575036776452144,0.5066210056429054,0.4722373123712201,0.3846214257531074
13,-1,0.4191343963553531,0.5466970387243736,0.5888382687927107,0.6503416856492027,0.2485193621867881,0.4060753752714229,0.1505239179954442,0.5275953000506695,0.0911845102505694,0.6028658151213409,0.0518109339407744,0.6664845592012465,0.4983930214342449,0.4724836745857719,0.3833342141887053,0.4191343963553531,0.5466970387243736,0.5888382687927107,0.6503416856492027,0.2485193621867881,0.4060753752714229,0.1505239179954442,0.5275953000506695,0.0911845102505694,0.6028658151213409,0.0518109339407744,0.6664845592012465,0.4980133707129085,0.4723620090148734,0.3831855203806686
14,-1,0.4339407744874715,0.5501138952164009,0.5933940774487472,0.642369020501139,0.2474943052391799,0.4022927228716633,0.1501138952164009,0.5292906593960925,0.092004555808656,0.6100695257362113,0.0517767653758542,0.6678003408816084,0.5067317054974477,0.4764383970051009,0.3873066367477297,0.4339407744874715,0.5501138952164009,0.5933940774487472,0.642369020501139,0.2474943052391799,0.4022927228716633,0.1501138952164009,0.5292906593960925,0.092004555808656,0.6100695257362113,0.0517767653758542,0.6678003408816084,0.5069188190672492,0.4764869908452147,0.3873430814667442
15,-1,0.4339407744874715,0.5546697038724373,0.5968109339407744,0.6412300683371298,0.2504555808656036,0.4070646788266923,0.1506150341685649,0.5305830208095083,0.0921867881548974,0.6104191393005376,0.0520501138952164,0.67038037494095,0.5096238283956324,0.4753822657446129,0.3874010163403244,0.4339407744874715,0.5546697038724373,0.5968109339407744,0.6412300683371298,0.2504555808656036,0.4070646788266923,0.1506150341685649,0.5305830208095083,0.0921867881548974,0.6104191393005376,0.0520501138952164,0.67038037494095,0.5096238283956324,0.4754160949553476,0.3874424917968396
16,-1,0.4362186788154897,0.5478359908883826,0.5990888382687927,0.6492027334851936,0.2511389521640091,0.4111167597984,0.1514350797266515,0.5324838877884971,0.0916173120728929,0.6047982507498849,0.0517995444191344,0.6664243078350445,0.5101405361280618,0.4790211171933134,0.3911000970424256,0.4362186788154897,0.5478359908883826,0.5990888382687927,0.6492027334851936,0.2511389521640091,0.4111167597984,0.1514350797266515,0.5324838877884971,0.0916173120728929,0.6047982507498849,0.0517995444191344,0.6664243078350445,0.51033036148873,0.4790899897781901,0.3911850884933568
17,-1,0.4293849658314351,0.5535307517084282,0.6070615034168565,0.6480637813211845,0.2517084282460137,0.4139093706752088,0.1527107061503417,0.5369626352382592,0.0921184510250569,0.6117024772643772,0.0521753986332574,0.6704056398037082,0.5090244036932391,0.4808853028849366,0.3931229901764849,0.4293849658314351,0.5535307517084282,0.6070615034168565,0.6480637813211845,0.2517084282460137,0.4139093706752088,0.1527107061503417,0.5369626352382592,0.0921184510250569,0.6117024772643772,0.0521753986332574,0.6704056398037082,0.5090244036932391,0.4808759758963303,0.3931059099984598
18,-1,0.4305239179954442,0.55125284738041,0.5968109339407744,0.6480637813211845,0.2502277904328018,0.4109494912120505,0.1520273348519362,0.5355135870818181,0.092255125284738,0.6129387560053486,0.0520728929384965,0.6692034931171914,0.5076987495406386,0.4802404505824856,0.3924958318416454,0.4316628701594533,0.5523917995444191,0.5968109339407744,0.6480637813211845,0.2502277904328018,0.4109494912120505,0.1520273348519362,0.5355135870818181,0.092255125284738,0.6129387560053486,0.0520728929384965,0.6692034931171914,0.5083631383029773,0.4804644825887957,0.3927063946771493
19,-1,0.4328018223234624,0.5523917995444191,0.6002277904328018,0.6446469248291572,0.2504555808656036,0.409150285017472,0.1523462414578588,0.5377714752572124,0.0922323462414578,0.612271232611576,0.0520159453302961,0.6693241602750702,0.5101884719900198,0.4817408007132926,0.393556022045213,0.4328018223234624,0.5523917995444191,0.6002277904328018,0.6446469248291572,0.2504555808656036,0.409150285017472,0.1523917995444191,0.5379992656900142,0.0922323462414578,0.612271232611576,0.0520159453302961,0.6693241602750702,0.5101315243818193,0.4817311604388002,0.3935540612031879
